Read_Length,QV,Read_Numbers
57700,25,41
57700,26,8
57700,27,3
57700,28,1
57800,11,12
57800,12,28
57800,13,32
57800,14,52
57800,15,73
57800,16,77
57800,17,96
57800,18,119
57800,19,151
57800,20,203
57800,21,241
57800,22,262
57800,23,195
57800,24,128
57800,25,49
57800,26,11
57800,27,7
57900,11,7
57900,12,29
57900,13,37
57900,14,52
57900,15,66
57900,16,74
57900,17,100
57900,18,112
57900,19,158
57900,20,175
57900,21,222
57900,22,237
57900,23,199
57900,24,126
57900,25,44
57900,26,15
58000,11,13
58000,12,26
58000,13,29
58000,14,39
58000,15,65
58000,16,91
58000,17,108
58000,18,121
58000,19,140
58000,20,182
58000,21,233
58000,22,218
58000,23,220
58000,24,122
58000,25,48
58000,26,14
58000,27,4
58100,11,5
58100,12,30
58100,13,37
58100,14,54
58100,15,41
58100,16,74
58100,17,88
58100,18,117
58100,19,133
58100,20,180
58100,21,228
58100,22,221
58100,23,196
58100,24,129
58100,25,60
58100,26,12
58100,27,4
58200,10,1
58200,11,8
58200,12,26
58200,13,43
58200,14,45
58200,15,52
58200,16,76
58200,17,80
58200,18,113
58200,19,147
58200,20,204
58200,21,217
58200,22,248
58200,23,184
58200,24,119
58200,25,41
58200,26,9
58200,27,2
58300,11,7
58300,12,25
58300,13,36
58300,14,35
58300,15,62
58300,16,69
58300,17,86
58300,18,117
58300,19,156
58300,20,173
58300,21,217
58300,22,217
58300,23,175
58300,24,105
58300,25,30
58300,26,11
58300,27,2
58400,11,7
58400,12,23
58400,13,35
58400,14,44
58400,15,65
58400,16,67
58400,17,86
58400,18,119
58400,19,163
58400,20,195
58400,21,236
58400,22,242
58400,23,231
58400,24,122
58400,25,41
58400,26,12
58400,27,3
58400,28,1
58500,11,6
58500,12,30
58500,13,32
58500,14,47
58500,15,49
58500,16,69
58500,17,84
58500,18,114
58500,19,148
58500,20,169
58500,21,217
58500,22,241
58500,23,193
58500,24,108
58500,25,41
58500,26,14
58500,27,6
58600,11,12
58600,12,37
58600,13,39
58600,14,38
58600,15,48
58600,16,91
58600,17,85
58600,18,108
58600,19,162
58600,20,160
58600,21,194
58600,22,246
58600,23,175
58600,24,120
58600,25,52
58600,26,19
58600,27,3
58700,11,11
58700,12,30
58700,13,41
58700,14,36
58700,15,54
58700,16,97
58700,17,81
58700,18,127
58700,19,148
58700,20,182
58700,21,223
58700,22,226
58700,23,208
58700,24,126
58700,25,43
58700,26,11
58700,27,5
58800,11,10
58800,12,27
58800,13,41
58800,14,42
58800,15,64
58800,16,71
58800,17,85
58800,18,106
58800,19,164
58800,20,178
58800,21,199
58800,22,221
58800,23,193
58800,24,96
58800,25,43
58800,26,17
58800,27,1
58900,11,13
58900,12,21
58900,13,44
58900,14,54
58900,15,54
58900,16,75
58900,17,111
58900,18,99
58900,19,145
58900,20,186
58900,21,211
58900,22,205
58900,23,199
58900,24,97
58900,25,34
58900,26,12
58900,27,3
59000,10,2
59000,11,6
59000,12,26
59000,13,30
59000,14,47
59000,15,65
59000,16,79
59000,17,105
59000,18,106
59000,19,148
59000,20,176
59000,21,226
59000,22,219
59000,23,197
59000,24,104
59000,25,57
59000,26,14
59000,27,2
59000,29,1
59100,11,14
59100,12,20
59100,13,47
59100,14,44
59100,15,55
59100,16,74
59100,17,91
59100,18,114
59100,19,150
59100,20,162
59100,21,216
59100,22,237
59100,23,188
59100,24,110
59100,25,52
59100,26,11
59100,27,2
59200,11,11
59200,12,21
59200,13,29
59200,14,43
59200,15,52
59200,16,73
59200,17,90
59200,18,117
59200,19,148
59200,20,206
59200,21,217
59200,22,222
59200,23,191
59200,24,115
59200,25,35
59200,26,8
59200,27,2
59200,28,1
59300,11,13
59300,12,23
59300,13,36
59300,14,38
59300,15,59
59300,16,66
59300,17,83
59300,18,111
59300,19,147
59300,20,183
59300,21,212
59300,22,233
59300,23,178
59300,24,93
59300,25,35
59300,26,12
59300,27,3
59400,11,10
59400,12,18
59400,13,43
59400,14,51
59400,15,63
59400,16,54
59400,17,89
59400,18,136
59400,19,125
59400,20,160
59400,21,232
59400,22,231
59400,23,180
59400,24,92
59400,25,46
59400,26,14
59400,27,1
59400,29,1
59500,11,6
59500,12,35
59500,13,31
59500,14,36
59500,15,56
59500,16,59
59500,17,97
59500,18,112
59500,19,138
59500,20,184
59500,21,193
59500,22,219
59500,23,169
59500,24,100
59500,25,57
59500,26,10
59500,27,3
59600,11,5
59600,12,24
59600,13,36
59600,14,50
59600,15,52
59600,16,79
59600,17,81
59600,18,112
59600,19,150
59600,20,137
59600,21,231
59600,22,252
59600,23,186
59600,24,104
59600,25,38
59600,26,14
59600,27,2
59700,11,9
59700,12,31
59700,13,38
59700,14,42
59700,15,57
59700,16,80
59700,17,78
59700,18,94
59700,19,121
59700,20,173
59700,21,250
59700,22,236
59700,23,174
59700,24,118
59700,25,37
59700,26,15
59700,27,1
59800,11,11
59800,12,18
59800,13,29
59800,14,44
59800,15,59
59800,16,65
59800,17,94
59800,18,94
59800,19,149
59800,20,173
59800,21,213
59800,22,215
59800,23,177
59800,24,107
59800,25,33
59800,26,16
59800,27,6
59900,11,5
59900,12,20
59900,13,42
59900,14,48
59900,15,61
59900,16,76
59900,17,70
59900,18,93
59900,19,144
59900,20,181
59900,21,206
59900,22,203
59900,23,188
59900,24,100
59900,25,37
59900,26,17
59900,27,1
59900,28,1
60000,10,1
60000,11,10
60000,12,14
60000,13,25
60000,14,45
60000,15,68
60000,16,72
60000,17,97
60000,18,100
60000,19,136
60000,20,201
60000,21,200
60000,22,211
60000,23,188
60000,24,102
60000,25,44
60000,26,9
60000,27,5
60100,11,6
60100,12,17
60100,13,32
60100,14,49
60100,15,58
60100,16,64
60100,17,71
60100,18,103
60100,19,137
60100,20,175
60100,21,208
60100,22,221
60100,23,188
60100,24,109
60100,25,42
60100,26,15
60100,27,6
60200,11,8
60200,12,24
60200,13,42
60200,14,47
60200,15,46
60200,16,67
60200,17,86
60200,18,107
60200,19,141
60200,20,190
60200,21,194
60200,22,201
60200,23,162
60200,24,121
60200,25,55
60200,26,12
60200,27,1
60300,11,8
60300,12,22
60300,13,42
60300,14,44
60300,15,61
60300,16,74
60300,17,85
60300,18,96
60300,19,121
60300,20,154
60300,21,212
60300,22,209
60300,23,163
60300,24,102
60300,25,41
60300,26,10
60300,27,2
60400,11,6
60400,12,24
60400,13,35
60400,14,55
60400,15,54
60400,16,87
60400,17,96
60400,18,112
60400,19,127
60400,20,177
60400,21,218
60400,22,222
60400,23,170
60400,24,109
60400,25,53
60400,26,14
60400,27,3
60500,11,11
60500,12,20
60500,13,23
60500,14,39
60500,15,42
60500,16,78
60500,17,91
60500,18,96
60500,19,139
60500,20,160
60500,21,194
60500,22,212
60500,23,186
60500,24,97
60500,25,40
60500,26,14
60500,27,2
60600,11,15
60600,12,20
60600,13,33
60600,14,41
60600,15,57
60600,16,74
60600,17,99
60600,18,116
60600,19,130
60600,20,167
60600,21,180
60600,22,220
60600,23,208
60600,24,105
60600,25,39
60600,26,11
60600,27,3
60700,11,16
60700,12,25
60700,13,35
60700,14,45
60700,15,55
60700,16,68
60700,17,75
60700,18,95
60700,19,125
60700,20,160
60700,21,195
60700,22,208
60700,23,173
60700,24,119
60700,25,32
60700,26,10
60700,27,2
60800,11,13
60800,12,26
60800,13,29
60800,14,44
60800,15,60
60800,16,60
60800,17,83
60800,18,102
60800,19,114
60800,20,170
60800,21,227
60800,22,223
60800,23,176
60800,24,113
60800,25,38
60800,26,15
60800,27,1
60800,28,1
60900,11,9
60900,12,20
60900,13,40
60900,14,37
60900,15,64
60900,16,58
60900,17,104
60900,18,99
60900,19,128
60900,20,154
60900,21,187
60900,22,217
60900,23,175
60900,24,101
60900,25,44
60900,26,16
60900,27,2
61000,11,12
61000,12,26
61000,13,35
61000,14,33
61000,15,44
61000,16,62
61000,17,97
61000,18,87
61000,19,123
61000,20,166
61000,21,206
61000,22,225
61000,23,176
61000,24,105
61000,25,38
61000,26,5
61000,27,3
61100,11,10
61100,12,26
61100,13,31
61100,14,34
61100,15,50
61100,16,64
61100,17,80
61100,18,83
61100,19,138
61100,20,159
61100,21,172
61100,22,226
61100,23,162
61100,24,102
61100,25,33
61100,26,10
61100,27,1
61100,28,1
61200,11,12
61200,12,21
61200,13,34
61200,14,47
61200,15,57
61200,16,56
61200,17,72
61200,18,115
61200,19,130
61200,20,157
61200,21,190
61200,22,226
61200,23,192
61200,24,120
61200,25,37
61200,26,9
61200,27,2
61300,11,17
61300,12,28
61300,13,34
61300,14,53
61300,15,66
61300,16,66
61300,17,77
61300,18,78
61300,19,118
61300,20,156
61300,21,199
61300,22,215
61300,23,155
61300,24,100
61300,25,37
61300,26,5
61300,27,3
61400,11,6
61400,12,28
61400,13,37
61400,14,49
61400,15,62
61400,16,82
61400,17,78
61400,18,93
61400,19,106
61400,20,146
61400,21,192
61400,22,208
61400,23,176
61400,24,100
61400,25,35
61400,26,17
61400,27,2
61500,11,3
61500,12,20
61500,13,30
61500,14,44
61500,15,50
61500,16,72
61500,17,78
61500,18,98
61500,19,120
61500,20,171
61500,21,227
61500,22,212
61500,23,158
61500,24,92
61500,25,44
61500,26,10
61500,27,1
61600,11,10
61600,12,20
61600,13,19
61600,14,41
61600,15,54
61600,16,54
61600,17,96
61600,18,92
61600,19,130
61600,20,155
61600,21,174
61600,22,199
61600,23,174
61600,24,106
61600,25,33
61600,26,19
61700,11,6
61700,12,15
61700,13,41
61700,14,43
61700,15,42
61700,16,59
61700,17,83
61700,18,109
61700,19,131
61700,20,137
61700,21,173
61700,22,206
61700,23,171
61700,24,89
61700,25,35
61700,26,9
61700,27,4
61800,11,10
61800,12,24
61800,13,38
61800,14,38
61800,15,57
61800,16,78
61800,17,83
61800,18,98
61800,19,128
61800,20,164
61800,21,197
61800,22,223
61800,23,170
61800,24,104
61800,25,36
61800,26,13
61800,27,4
61900,11,7
61900,12,22
61900,13,35
61900,14,52
61900,15,56
61900,16,71
61900,17,78
61900,18,98
61900,19,112
61900,20,161
61900,21,200
61900,22,249
61900,23,159
61900,24,86
61900,25,38
61900,26,12
61900,27,3
62000,11,10
62000,12,34
62000,13,26
62000,14,45
62000,15,52
62000,16,63
62000,17,94
62000,18,107
62000,19,150
62000,20,156
62000,21,190
62000,22,210
62000,23,172
62000,24,93
62000,25,38
62000,26,12
62000,27,1
62100,11,7
62100,12,23
62100,13,30
62100,14,35
62100,15,52
62100,16,64
62100,17,101
62100,18,104
62100,19,117
62100,20,168
62100,21,178
62100,22,223
62100,23,169
62100,24,98
62100,25,42
62100,26,12
62100,27,2
62200,11,10
62200,12,21
62200,13,29
62200,14,34
62200,15,53
62200,16,60
62200,17,93
62200,18,101
62200,19,119
62200,20,143
62200,21,169
62200,22,192
62200,23,182
62200,24,99
62200,25,29
62200,26,8
62200,27,2
62200,28,1
62300,10,1
62300,11,7
62300,12,24
62300,13,31
62300,14,53
62300,15,62
62300,16,61
62300,17,78
62300,18,112
62300,19,133
62300,20,165
62300,21,208
62300,22,186
62300,23,155
62300,24,78
62300,25,40
62300,26,7
62400,11,7
62400,12,25
62400,13,31
62400,14,48
62400,15,34
62400,16,56
62400,17,87
62400,18,93
62400,19,125
62400,20,165
62400,21,203
62400,22,217
62400,23,181
62400,24,83
62400,25,42
62400,26,6
62400,27,2
62500,10,1
62500,11,5
62500,12,24
62500,13,32
62500,14,32
62500,15,49
62500,16,74
62500,17,83
62500,18,86
62500,19,113
62500,20,163
62500,21,176
62500,22,207
62500,23,163
62500,24,103
62500,25,33
62500,26,13
62500,27,2
62500,28,2
62600,9,1
62600,10,1
62600,11,6
62600,12,15
62600,13,29
62600,14,39
62600,15,40
62600,16,71
62600,17,84
62600,18,88
62600,19,117
62600,20,171
62600,21,191
62600,22,211
62600,23,149
62600,24,110
62600,25,41
62600,26,13
62600,27,1
62700,11,9
62700,12,16
62700,13,27
62700,14,37
62700,15,43
62700,16,59
62700,17,75
62700,18,88
62700,19,105
62700,20,146
62700,21,201
62700,22,179
62700,23,156
62700,24,94
62700,25,26
62700,26,12
62700,27,1
62700,30,1
62800,11,12
62800,12,31
62800,13,30
62800,14,38
62800,15,44
62800,16,75
62800,17,83
62800,18,95
62800,19,118
62800,20,134
62800,21,181
62800,22,205
62800,23,158
62800,24,107
62800,25,36
62800,26,13
62800,27,1
62900,11,12
62900,12,19
62900,13,30
62900,14,47
62900,15,46
62900,16,61
62900,17,63
62900,18,108
62900,19,137
62900,20,151
62900,21,174
62900,22,200
62900,23,153
62900,24,108
62900,25,36
62900,26,20
62900,27,2
63000,11,7
63000,12,26
63000,13,23
63000,14,39
63000,15,57
63000,16,59
63000,17,77
63000,18,89
63000,19,128
63000,20,169
63000,21,185
63000,22,195
63000,23,168
63000,24,88
63000,25,41
63000,26,8
63000,27,1
63100,9,1
63100,11,10
63100,12,20
63100,13,28
63100,14,33
63100,15,50
63100,16,76
63100,17,67
63100,18,93
63100,19,109
63100,20,139
63100,21,211
63100,22,184
63100,23,161
63100,24,94
63100,25,30
63100,26,8
63100,27,2
63200,11,7
63200,12,16
63200,13,23
63200,14,48
63200,15,47
63200,16,66
63200,17,68
63200,18,86
63200,19,103
63200,20,141
63200,21,195
63200,22,168
63200,23,146
63200,24,94
63200,25,20
63200,26,9
63300,11,8
63300,12,21
63300,13,32
63300,14,39
63300,15,67
63300,16,63
63300,17,71
63300,18,86
63300,19,101
63300,20,158
63300,21,193
63300,22,176
63300,23,140
63300,24,86
63300,25,27
63300,26,13
63300,27,3
63400,11,8
63400,12,24
63400,13,31
63400,14,30
63400,15,46
63400,16,69
63400,17,76
63400,18,98
63400,19,114
63400,20,145
63400,21,189
63400,22,185
63400,23,169
63400,24,76
63400,25,30
63400,26,15
63400,27,1
63500,11,9
63500,12,24
63500,13,33
63500,14,40
63500,15,42
63500,16,64
63500,17,82
63500,18,81
63500,19,119
63500,20,136
63500,21,192
63500,22,204
63500,23,139
63500,24,102
63500,25,39
63500,26,14
63500,27,2
63600,11,9
63600,12,9
63600,13,18
63600,14,41
63600,15,47
63600,16,61
63600,17,67
63600,18,99
63600,19,123
63600,20,160
63600,21,208
63600,22,188
63600,23,136
63600,24,102
63600,25,44
63600,26,6
63600,27,1
63700,11,9
63700,12,19
63700,13,24
63700,14,38
63700,15,61
63700,16,55
63700,17,84
63700,18,72
63700,19,121
63700,20,148
63700,21,163
63700,22,177
63700,23,154
63700,24,91
63700,25,31
63700,26,16
63700,27,3
63800,11,3
63800,12,19
63800,13,32
63800,14,33
63800,15,51
63800,16,59
63800,17,77
63800,18,96
63800,19,111
63800,20,154
63800,21,180
63800,22,194
63800,23,161
63800,24,101
63800,25,22
63800,26,3
63800,28,1
63900,10,1
63900,11,12
63900,12,18
63900,13,32
63900,14,37
63900,15,45
63900,16,61
63900,17,73
63900,18,96
63900,19,102
63900,20,152
63900,21,188
63900,22,183
63900,23,153
63900,24,98
63900,25,33
63900,26,13
63900,27,3
64000,10,1
64000,11,9
64000,12,27
64000,13,28
64000,14,44
64000,15,48
64000,16,54
64000,17,54
64000,18,100
64000,19,122
64000,20,154
64000,21,166
64000,22,168
64000,23,130
64000,24,103
64000,25,31
64000,26,10
64000,27,4
64100,10,1
64100,11,4
64100,12,13
64100,13,37
64100,14,39
64100,15,51
64100,16,69
64100,17,73
64100,18,79
64100,19,108
64100,20,140
64100,21,176
64100,22,196
64100,23,140
64100,24,91
64100,25,33
64100,26,8
64200,11,9
64200,12,20
64200,13,31
64200,14,27
64200,15,44
64200,16,66
64200,17,66
64200,18,104
64200,19,114
64200,20,134
64200,21,168
64200,22,175
64200,23,147
64200,24,103
64200,25,27
64200,26,17
64200,27,2
64300,11,3
64300,12,23
64300,13,21
64300,14,42
64300,15,37
64300,16,65
64300,17,68
64300,18,94
64300,19,108
64300,20,154
64300,21,182
64300,22,170
64300,23,161
64300,24,67
64300,25,32
64300,26,7
64300,27,2
64400,11,4
64400,12,17
64400,13,35
64400,14,25
64400,15,50
64400,16,57
64400,17,65
64400,18,66
64400,19,115
64400,20,133
64400,21,148
64400,22,157
64400,23,149
64400,24,89
64400,25,40
64400,26,11
64400,27,4
64500,11,2
64500,12,12
64500,13,28
64500,14,29
64500,15,58
64500,16,54
64500,17,81
64500,18,69
64500,19,102
64500,20,130
64500,21,182
64500,22,187
64500,23,156
64500,24,78
64500,25,31
64500,26,9
64500,27,1
64600,11,7
64600,12,15
64600,13,33
64600,14,33
64600,15,46
64600,16,54
64600,17,65
64600,18,85
64600,19,114
64600,20,152
64600,21,192
64600,22,193
64600,23,142
64600,24,79
64600,25,32
64600,26,8
64600,27,2
64700,11,6
64700,12,14
64700,13,20
64700,14,38
64700,15,37
64700,16,52
64700,17,70
64700,18,88
64700,19,123
64700,20,119
64700,21,145
64700,22,198
64700,23,173
64700,24,87
64700,25,37
64700,26,13
64700,27,2
64800,11,6
64800,12,21
64800,13,29
64800,14,47
64800,15,44
64800,16,59
64800,17,68
64800,18,106
64800,19,104
64800,20,147
64800,21,160
64800,22,181
64800,23,156
64800,24,93
64800,25,29
64800,26,13
64800,27,2
64800,28,1
64900,11,3
64900,12,11
64900,13,27
64900,14,33
64900,15,59
64900,16,63
64900,17,61
64900,18,90
64900,19,119
64900,20,150
64900,21,155
64900,22,201
64900,23,166
64900,24,56
64900,25,25
64900,26,5
64900,27,3
65000,11,7
65000,12,24
65000,13,24
65000,14,35
65000,15,47
65000,16,51
65000,17,73
65000,18,74
65000,19,106
65000,20,133
65000,21,173
65000,22,166
65000,23,141
65000,24,90
65000,25,36
65000,26,9
65000,27,2
65100,11,5
65100,12,11
65100,13,24
65100,14,37
65100,15,53
65100,16,64
65100,17,69
65100,18,91
65100,19,116
65100,20,129
65100,21,175
65100,22,149
65100,23,127
65100,24,75
65100,25,24
65100,26,15
65100,27,1
65100,28,1
65200,11,7
65200,12,19
65200,13,17
65200,14,38
65200,15,43
65200,16,50
65200,17,69
65200,18,80
65200,19,112
65200,20,147
65200,21,162
65200,22,170
65200,23,163
65200,24,84
65200,25,16
65200,26,6
65200,27,2
65300,11,7
65300,12,19
65300,13,25
65300,14,39
65300,15,51
65300,16,54
65300,17,63
65300,18,84
65300,19,102
65300,20,139
65300,21,193
65300,22,162
65300,23,143
65300,24,84
65300,25,22
65300,26,13
65300,27,3
65400,11,8
65400,12,10
65400,13,23
65400,14,47
65400,15,34
65400,16,54
65400,17,66
65400,18,90
65400,19,109
65400,20,157
65400,21,161
65400,22,188
65400,23,153
65400,24,70
65400,25,28
65400,26,10
65400,27,2
65400,28,1
65500,10,1
65500,11,9
65500,12,20
65500,13,24
65500,14,24
65500,15,37
65500,16,40
65500,17,38
65500,18,93
65500,19,92
65500,20,135
65500,21,141
65500,22,161
65500,23,147
65500,24,66
65500,25,37
65500,26,5
65500,27,1
65600,11,6
65600,12,26
65600,13,24
65600,14,30
65600,15,42
65600,16,49
65600,17,75
65600,18,89
65600,19,107
65600,20,134
65600,21,159
65600,22,163
65600,23,144
65600,24,93
65600,25,25
65600,26,9
65600,27,3
65700,11,9
65700,12,21
65700,13,28
65700,14,34
65700,15,41
65700,16,55
65700,17,50
65700,18,86
65700,19,105
65700,20,151
65700,21,161
65700,22,167
65700,23,136
65700,24,73
65700,25,34
65700,26,15
65700,27,1
65800,11,4
65800,12,11
65800,13,17
65800,14,31
65800,15,37
65800,16,62
65800,17,64
65800,18,79
65800,19,100
65800,20,154
65800,21,145
65800,22,162
65800,23,118
65800,24,71
65800,25,33
65800,26,12
65900,11,4
65900,12,16
65900,13,28
65900,14,35
65900,15,31
65900,16,54
65900,17,68
65900,18,75
65900,19,124
65900,20,141
65900,21,182
65900,22,166
65900,23,126
65900,24,73
65900,25,33
65900,26,6
66000,11,5
66000,12,14
66000,13,23
66000,14,35
66000,15,48
66000,16,56
66000,17,53
66000,18,72
66000,19,93
66000,20,144
66000,21,155
66000,22,164
66000,23,122
66000,24,82
66000,25,28
66000,26,10
66000,28,1
66100,11,12
66100,12,10
66100,13,29
66100,14,32
66100,15,30
66100,16,57
66100,17,66
66100,18,89
66100,19,124
66100,20,112
66100,21,169
66100,22,167
66100,23,160
66100,24,89
66100,25,30
66100,26,12
66100,27,2
66200,11,7
66200,12,19
66200,13,28
66200,14,25
66200,15,36
66200,16,60
66200,17,70
66200,18,98
66200,19,117
66200,20,156
66200,21,165
66200,22,169
66200,23,132
66200,24,90
66200,25,23
66200,26,16
66200,27,4
66300,11,5
66300,12,14
66300,13,23
66300,14,28
66300,15,58
66300,16,39
66300,17,56
66300,18,76
66300,19,106
66300,20,142
66300,21,159
66300,22,184
66300,23,138
66300,24,79
66300,25,36
66300,26,9
66300,27,1
66400,11,6
66400,12,19
66400,13,25
66400,14,25
66400,15,41
66400,16,60
66400,17,75
66400,18,72
66400,19,104
66400,20,140
66400,21,178
66400,22,168
66400,23,122
66400,24,80
66400,25,31
66400,26,6
66400,27,3
66500,11,6
66500,12,22
66500,13,24
66500,14,30
66500,15,34
66500,16,47
66500,17,50
66500,18,76
66500,19,96
66500,20,132
66500,21,150
66500,22,152
66500,23,139
66500,24,67
66500,25,35
66500,26,6
66500,27,3
66600,11,4
66600,12,15
66600,13,19
66600,14,39
66600,15,41
66600,16,43
66600,17,74
66600,18,81
66600,19,87
66600,20,131
66600,21,174
66600,22,168
66600,23,146
66600,24,80
66600,25,45
66600,26,14
66600,27,2
66700,11,3
66700,12,17
66700,13,27
66700,14,25
66700,15,44
66700,16,66
66700,17,58
66700,18,78
66700,19,101
66700,20,127
66700,21,147
66700,22,163
66700,23,134
66700,24,77
66700,25,35
66700,26,12
66700,27,1
66700,28,1
66800,11,11
66800,12,16
66800,13,29
66800,14,30
66800,15,57
66800,16,57
66800,17,63
66800,18,82
66800,19,103
66800,20,114
66800,21,155
66800,22,151
66800,23,133
66800,24,77
66800,25,27
66800,26,8
66800,27,3
66900,11,4
66900,12,14
66900,13,29
66900,14,37
66900,15,45
66900,16,64
66900,17,66
66900,18,67
66900,19,85
66900,20,118
66900,21,140
66900,22,160
66900,23,139
66900,24,68
66900,25,28
66900,26,7
66900,27,1
67000,11,3
67000,12,12
67000,13,21
67000,14,31
67000,15,32
67000,16,44
67000,17,76
67000,18,87
67000,19,101
67000,20,111
67000,21,130
67000,22,169
67000,23,132
67000,24,59
67000,25,26
67000,26,5
67100,11,5
67100,12,15
67100,13,34
67100,14,23
67100,15,33
67100,16,52
67100,17,65
67100,18,76
67100,19,95
67100,20,115
67100,21,166
67100,22,151
67100,23,123
67100,24,63
67100,25,29
67100,26,12
67100,27,4
67200,11,3
67200,12,12
67200,13,23
67200,14,32
67200,15,30
67200,16,49
67200,17,46
67200,18,77
67200,19,101
67200,20,111
67200,21,145
67200,22,134
67200,23,120
67200,24,82
67200,25,26
67200,26,10
67200,27,1
67300,11,6
67300,12,19
67300,13,20
67300,14,35
67300,15,54
67300,16,55
67300,17,58
67300,18,78
67300,19,101
67300,20,129
67300,21,158
67300,22,160
67300,23,143
67300,24,81
67300,25,19
67300,26,3
67400,11,3
67400,12,15
67400,13,31
67400,14,31
67400,15,41
67400,16,54
67400,17,62
67400,18,67
67400,19,90
67400,20,130
67400,21,160
67400,22,138
67400,23,111
67400,24,94
67400,25,28
67400,26,4
67400,27,1
67500,11,6
67500,12,20
67500,13,21
67500,14,34
67500,15,47
67500,16,50
67500,17,65
67500,18,65
67500,19,102
67500,20,136
67500,21,151
67500,22,130
67500,23,113
67500,24,61
67500,25,23
67500,26,8
67500,27,1
67600,11,13
67600,12,14
67600,13,30
67600,14,29
67600,15,44
67600,16,49
67600,17,55
67600,18,75
67600,19,71
67600,20,120
67600,21,127
67600,22,140
67600,23,127
67600,24,76
67600,25,26
67600,26,8
67600,27,3
67700,10,1
67700,11,7
67700,12,16
67700,13,26
67700,14,28
67700,15,53
67700,16,47
67700,17,61
67700,18,84
67700,19,105
67700,20,136
67700,21,153
67700,22,193
67700,23,136
67700,24,68
67700,25,25
67700,26,10
67700,27,3
67800,11,5
67800,12,13
67800,13,14
67800,14,27
67800,15,34
67800,16,47
67800,17,62
67800,18,86
67800,19,103
67800,20,115
67800,21,153
67800,22,155
67800,23,114
67800,24,81
67800,25,29
67800,26,12
67800,27,3
67900,11,7
67900,12,15
67900,13,22
67900,14,32
67900,15,32
67900,16,47
67900,17,63
67900,18,65
67900,19,106
67900,20,117
67900,21,149
67900,22,170
67900,23,134
67900,24,56
67900,25,36
67900,26,7
67900,27,2
68000,11,4
68000,12,10
68000,13,27
68000,14,30
68000,15,45
68000,16,52
68000,17,44
68000,18,85
68000,19,85
68000,20,153
68000,21,159
68000,22,172
68000,23,124
68000,24,83
68000,25,25
68000,26,13
68100,11,5
68100,12,15
68100,13,21
68100,14,23
68100,15,34
68100,16,46
68100,17,72
68100,18,68
68100,19,95
68100,20,116
68100,21,147
68100,22,159
68100,23,156
68100,24,70
68100,25,24
68100,26,8
68100,27,1
68100,28,1
68200,11,5
68200,12,11
68200,13,26
68200,14,30
68200,15,35
68200,16,42
68200,17,63
68200,18,62
68200,19,107
68200,20,124
68200,21,165
68200,22,163
68200,23,126
68200,24,86
68200,25,20
68200,26,7
68200,27,3
68300,10,1
68300,11,10
68300,12,16
68300,13,27
68300,14,33
68300,15,32
68300,16,57
68300,17,61
68300,18,82
68300,19,90
68300,20,112
68300,21,160
68300,22,152
68300,23,130
68300,24,72
68300,25,33
68300,26,7
68300,27,3
68300,28,1
68400,11,3
68400,12,13
68400,13,29
68400,14,18
68400,15,32
68400,16,62
68400,17,59
68400,18,74
68400,19,84
68400,20,129
68400,21,144
68400,22,149
68400,23,114
68400,24,65
68400,25,29
68400,26,6
68400,27,4
68500,10,1
68500,11,4
68500,12,17
68500,13,29
68500,14,30
68500,15,36
68500,16,42
68500,17,65
68500,18,96
68500,19,95
68500,20,101
68500,21,138
68500,22,144
68500,23,126
68500,24,70
68500,25,25
68500,26,2
68500,27,1
68600,11,10
68600,12,20
68600,13,26
68600,14,25
68600,15,25
68600,16,45
68600,17,46
68600,18,63
68600,19,91
68600,20,126
68600,21,123
68600,22,148
68600,23,129
68600,24,62
68600,25,27
68600,26,9
68600,29,1
68700,11,8
68700,12,13
68700,13,25
68700,14,24
68700,15,41
68700,16,64
68700,17,58
68700,18,85
68700,19,81
68700,20,117
68700,21,175
68700,22,163
68700,23,129
68700,24,73
68700,25,24
68700,26,8
68700,27,3
68800,10,1
68800,11,4
68800,12,16
68800,13,19
68800,14,31
68800,15,41
68800,16,52
68800,17,72
68800,18,83
68800,19,108
68800,20,117
68800,21,124
68800,22,172
68800,23,122
68800,24,66
68800,25,27
68800,26,9
68800,27,1
68900,11,3
68900,12,18
68900,13,24
68900,14,34
68900,15,40
68900,16,51
68900,17,62
68900,18,60
68900,19,94
68900,20,105
68900,21,145
68900,22,160
68900,23,109
68900,24,67
68900,25,25
68900,26,7
69000,11,7
69000,12,11
69000,13,25
69000,14,42
69000,15,53
69000,16,44
69000,17,47
69000,18,70
69000,19,90
69000,20,108
69000,21,123
69000,22,139
69000,23,123
69000,24,65
69000,25,24
69000,26,5
69000,27,2
69000,28,1
69100,11,5
69100,12,11
69100,13,25
69100,14,25
69100,15,33
69100,16,45
69100,17,62
69100,18,72
69100,19,96
69100,20,126
69100,21,165
69100,22,148
69100,23,114
69100,24,66
69100,25,20
69100,26,10
69100,27,3
69200,11,6
69200,12,10
69200,13,23
69200,14,31
69200,15,51
69200,16,38
69200,17,44
69200,18,59
69200,19,85
69200,20,127
69200,21,129
69200,22,140
69200,23,99
69200,24,62
69200,25,28
69200,26,8
69200,27,1
69300,11,3
69300,12,12
69300,13,23
69300,14,22
69300,15,24
69300,16,52
69300,17,70
69300,18,73
69300,19,101
69300,20,103
69300,21,134
69300,22,129
69300,23,121
69300,24,70
69300,25,35
69300,26,11
